"","state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.day.charge.permin","total.eve.minutes","total.eve.calls","total.eve.charge.permin","total.night.minutes","total.night.calls","total.night.charge.permin","total.intl.minutes","total.intl.calls","total.intl.charge.permin","number.customer.service.calls","Churn","decision.prediction","random.prediction","knn.predict","naive.bayes.predict"
"1406","IN",-0.360574022110796," no"," no",-0.542369810884019,-0.323987984158325,1.28179870597362,0.170006108735492,-0.50853377028815,-0.393363258573525,0.0850285714285714,-0.114378067182699,0.805792141344385,0.045,-0.914431430547027,0.607801664932654,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"1407","KS",0.879217149326502," no"," no",-0.542369810884019,-0.31819459957107,0.698209614105923,0.17,0.91165601303544,-1.07538079038521,0.085016420361248,-0.907742591601349,1.1671772767909,0.045016077170418,-0.0389452139309858,0.0406242758052674,0.269607843137255,-0.456451216166393," False."," False."," False."," False."," False."
"1408","CA",0.72424325289684," no"," no",-0.542369810884019,-1.61205049072468,-0.150647246792544,0.17,0.280230526280783,-1.12784367744765,0.084983575786016,2.52742276477759,-1.05275998380911,0.0450031036623215,0.199823754237026,-0.526553113322119,0.27037037037037,2.65878810638873," True."," True."," True."," False."," True."
"1410","MT",-1.26458841795049," yes"," no",-0.542369810884019,-0.441786804099176,0.114620522238227,0.16998730964467,1.17664769272264,-1.65247254807203,0.084984399375975,1.26216089986057,0.392780557976941,0.0450153374233129,-0.198124526042993,0.0406242758052674,0.270408163265306,-0.456451216166393," False."," False."," False."," False."," False."
"1411","AZ",1.29248087313893," no"," no",-0.542369810884019,-0.227431574370742,1.38790581358593,0.170005927682276,0.184999141393195,-1.12784367744765,0.0849880095923261,-0.318386087747495,-0.691374848362598,0.044975556762629,-1.39196936688305,1.17497905406004,0.270588235294118,0.322358614472388," False."," False."," False."," False."," False."
"1412","ID",-1.41956231438015," no"," no",-0.542369810884019,1.41209626382242,0.592102506493614,0.169992113564669,1.1124700202984,-0.445826145635963,0.08499802605606,-0.788222741169449,0.186274766293219,0.0450092994420335,-0.0389452139309858,-0.526553113322119,0.269607843137255,1.10116844511117," True."," False."," False."," True."," False."
"1413","VT",-0.515547918540458," no"," yes",2.30662073417849,0.357700268942011,-0.150647246792544,0.17,-2.56843003035662,-0.393363258573525,0.0850331125827815,-0.398752883727566,-1.10438643173004,0.0450055493895671,-1.11340557068704,1.74215644318743,0.270666666666667,-0.456451216166393," False."," False."," False."," False."," False."
"1414","CA",-0.851324694138059," no"," no",-0.542369810884019,0.0390641166429872,-2.1666822914264,0.170027397260274,0.0483628065544825,-0.393363258573525,0.0849925705794948,-0.215351733926891,-0.123483921232363,0.0450026441036489,-0.675662462379016,0.607801664932654,0.269767441860465,-0.456451216166393," False."," False."," False."," False."," False."
"1415","MD",-0.489718935802181," no"," no",-0.542369810884019,-1.91716874565344,-0.415915015823314,0.169950738916256,0.334056961217245,1.33791201448692,0.0849791376912378,0.955118525475171,-0.743001296283529,0.0450183001220008,0.239618582265028,0.0406242758052674,0.269724770642202,-0.456451216166393," False."," False."," False."," False."," False."
"1416","MD",-0.567205884017012," no"," no",-0.542369810884019,-0.0265942420125693,0.592102506493614,0.17001675041876,-0.877037824853163,-1.02291790332278,0.0849872773536896,0.833537987966858,0.496033453818802,0.045,-1.51135385096705,-0.526553113322119,0.270769230769231,-1.23526104680517," False."," False."," False."," False."," False."
"1417","NE",0.672585287420286," no"," no",-0.542369810884019,0.0429263730344903,-0.0445401391802355,0.170005473453749,-0.0489388258306618,-0.393363258573525,0.0849898580121704,0.433764695142914,0.28952766213508,0.0450135992747054,-0.874636602519025,0.0406242758052674,0.27037037037037,-0.456451216166393," False."," False."," False."," False."," False."
"1418","AL",0.00103173622508282," no"," no",-0.542369810884019,0.512190524602144,-0.256754354404852,0.17,1.17457744522508,-1.91478698338422,0.0850175575497464,-1.27660557827911,-2.03366249430679,0.0449854651162791,0.0406444421250184,0.0406242758052674,0.270192307692308,0.322358614472388," False."," False."," False."," False."," False."
"1419","WV",1.13750697670927," no"," no",-0.542369810884019,1.21512118785575,-1.21171832291563,0.170008216926869,-0.7900874299558,0.0788027249884134,0.0850061957868649,-1.62898306834558,0.28952766213508,0.0449792531120332,-0.118534869986989,0.607801664932654,0.27,1.87997827574995," False."," False."," False."," False."," False."
"1420","NM",1.24082290766238," no"," no",-0.542369810884019,-0.445649060490679,-0.522022123435623,0.170012706480305,-0.0737817958013366,0.865746030924978,0.085,-1.06847618356149,2.61271781857695,0.0450236966824645,0.199823754237026,0.0406242758052674,0.27037037037037,-1.23526104680517," False."," False."," False."," False."," False."
"1421","IN",-0.360574022110796," no"," no",-0.542369810884019,1.03166400925934,-1.21171832291563,0.169987174005985,-0.959847724755413,-0.235974597386212,0.0849869451697128,0.586255538797408,-0.89788064004632,0.045,0.995720314797063,0.607801664932654,0.2703125,1.10116844511117," False."," False."," False."," False."," False."
"1422","NE",2.63558797552934," no"," no",-0.542369810884019,0.288179653894951,-1.4769860919464,0.170010235414534,1.0317303678937,-0.235974597386212,0.0850040096230954,0.691350579694424,1.6834417560002,0.045002145002145,1.03551514282507,-1.09373050244951,0.269767441860465,1.10116844511117," False."," False."," False."," False."," False."
"1423","OK",-2.09111586557536," no"," no",-0.542369810884019,-0.00148957546779751,1.17569159836131,0.170011086474501,0.599048640904446,0.550968708550352,0.0849890590809628,-0.00104027798003427,-0.0202310253905024,0.0450125313283208,1.7916168753571,0.607801664932654,0.27027027027027,-1.23526104680517," False."," False."," False."," False."," False."
"1424","GA",-0.360574022110796," no"," no",-0.542369810884019,-0.157910959323682,-0.36286146201716,0.169994196169472,0.510027998509527,-0.235974597386212,0.0850133809099019,0.491463933282453,0.0313954225304281,0.0449865711727842,-0.237919354070995,-1.66090789157689,0.270103092783505,0.322358614472388," False."," False."," False."," False."," False."
"1425","NE",-0.799666728661505," no"," no",-0.542369810884019,-0.69090234135114,-0.415915015823314,0.170006910850035,0.414796613621939,0.288654273238164,0.0850182149362477,0.699593328000073,-0.0718574733114328,0.0450107066381156,0.916130658741059,2.30933383231481,0.26984126984127,-0.456451216166393," False."," False."," False."," False."," False."
"1426","SC",0.698414270158563," no"," no",-0.542369810884019,-0.712144751504408,1.069584490749,0.169986072423398,0.806073390660071,0.970671805049853,0.0849895178197065,-0.534758230770763,-0.536495504599807,0.0449884792626728,0.239618582265028,0.0406242758052674,0.269724770642202,0.322358614472388," False."," False."," False."," False."," False."
"1427","CO",-0.954640625091168," no"," no",-0.542369810884019,-1.78392090014658,-2.06057518381409,0.170034052213394,-1.44635588668113,0.393580047363039,0.0849653045489591,-0.629549836285719,-0.639748400441668,0.0450295857988166,1.19469445493707,0.0406242758052674,0.269924812030075,0.322358614472388," False."," False."," False."," False."," False."
"1428","SC",0.130176649916468," no"," yes",1.70683325100744,1.42175190480117,-1.26477187672178,0.170011806375443,0.0173090940911387,0.81328314386254,0.0849800399201597,-0.281293720372077,0.496033453818802,0.0450242065626681,-1.47155902293905,-1.09373050244951,0.26969696969697,0.322358614472388," False."," False."," False."," False."," False."
"1429","NM",-2.01362891736053," no"," no",-0.542369810884019,-0.945811263190359,-1.84836096858948,0.170038022813688,-0.781806439965575,1.23298624036204,0.0849814585908529,-0.843861292232575,0.341154110056011,0.0450189155107188,1.7916168753571,0.607801664932654,0.27027027027027,-1.23526104680517," False."," False."," False."," False."," False."
"1430","NJ",0.440124442775792," no"," no",-0.542369810884019,-0.457235829665189,0.273781183656689,0.170025510204082,1.34847823501981,-0.865529242135464,0.0850018889308651,1.01899982484395,0.650912797581593,0.0450200803212851,-1.15320039871504,2.30933383231481,0.27027027027027,-1.23526104680517," False."," False."," False."," False."," False."
"1431","TN",1.06002002849444," no"," no",-0.542369810884019,0.317146576831226,-2.1666822914264,0.169984763839512,-1.29315757186197,-0.498289032698401,0.0849744711889132,0.351337212086431,0.0830218704513585,0.0450138504155125,-0.198124526042993,-0.526553113322119,0.270408163265306,-0.456451216166393," False."," False."," False."," False."," False."
"1432","ID",-0.0506262292514713," no"," no",-0.542369810884019,-0.0478366521658374,2.18370912067824,0.17,1.96748223678913,1.28544912742448,0.0849966055668703,0.878873103647924,-0.433242608757946,0.0450041288191577,0.677361690573048,1.17497905406004,0.27,0.322358614472388," False."," False."," False."," False."," False."
"1433","ID",0.0785186844399139," no"," no",-0.542369810884019,0.295904166677958,0.326834737462844,0.170020429009193,-0.311860258020306,0.446042934425477,0.0849864498644986,-0.567729223993356,1.47693596431648,0.045,0.597772034517045,-1.09373050244951,0.270338983050847,0.322358614472388," False."," False."," False."," False."," False."
"1434","OH",-0.308916056634242," no"," yes",1.40693950942191,-0.756560700006696,1.12263804455516,0.169992922859165,-1.34491375930088,-0.131048823261337,0.0849925705794948,-0.075225012730869,-0.278363264995155,0.0450229709035222,1.19469445493707,0.607801664932654,0.269924812030075,-0.456451216166393," False."," False."," False."," False."," False."
"1435","AL",-1.44539129711843," no"," yes",1.03207233244,-1.06167895493546,-1.68920030717101,0.17003984063745,-0.680364312585319,-0.550751919760838,0.08500299940012,0.5677093551097,-0.123483921232363,0.0450022016732717,0.279413410293029,-1.66090789157689,0.27,0.322358614472388," False."," False."," False."," False."," False."
"1436","ME",-1.29041740068877," no"," no",-0.542369810884019,0.386667191878286,0.963477383136693,0.17002493765586,0.532800720982646,1.1805233532996,0.0849977807367954,-1.35079031302995,-0.536495504599807,0.045,-1.43176419491105,0.607801664932654,0.270149253731343,1.87997827574995," False."," False."," False."," False."," False."
"1437","IL",0.930875114803056," no"," no",-0.542369810884019,0.483223601665869,-0.628129231047931,0.170024330900243,0.19328013138342,-1.7573983221969,0.085016754427956,-0.355478455122912,-1.56902446301842,0.0449808008776742,-2.02868661533108,-0.526553113322119,0.269230769230769,0.322358614472388," False."," False."," False."," False."," False."
"1438","CA",1.31830985587721," no"," no",-0.542369810884019,-0.547998854865517,0.910423829330539,0.170019723865878,-0.730050252526669,-0.917992129197902,0.0850273889227024,-1.16944985030568,-0.0718574733114328,0.0450280112044818,-1.07361074265903,-0.526553113322119,0.269736842105263,-1.23526104680517," False."," False."," False."," False."," False."
"1439","AL",0.569269356467178," no"," no",-0.542369810884019,0.695647703198551,0.751263167912077,0.170023094688222,1.08141630783505,-0.498289032698401,0.084988085782367,-0.722280754724262,1.32205662055369,0.0449848024316109,-1.19299522674304,-1.66090789157689,0.26986301369863,1.10116844511117," False."," False."," False."," False."," False."
"1440","MI",-0.92881164235289," no"," no",-0.542369810884019,-1.18140890307206,-0.256754354404852,0.169991617770327,0.505887503514414,-1.02291790332278,0.085,-0.883014346684405,-1.10438643173004,0.0449904275686024,0.71715651860105,1.17497905406004,0.270247933884298,2.65878810638873," True."," True."," True."," True."," True."
"1441","MT",-0.360574022110796," no"," yes",1.33196607402553,-1.28568982564265,-0.468968569629469,0.169973661106234,1.18906917770798,-0.0785859361988995,0.0850194552529183,0.308062783481778,-0.0718574733114328,0.044988344988345,1.03551514282507,2.30933383231481,0.269767441860465,1.87997827574995," True."," True."," True."," False."," False."
"1442","NJ",-2.11694484831363," no"," no",-0.542369810884019,0.929314214884502,1.6531735826167,0.169991251093613,0.182928893895639,0.131265612050851,0.0849808061420346,-0.0875891351893414,0.960671485107176,0.0450076804915515,0.637566862545046,1.74215644318743,0.269747899159664,-1.23526104680517," False."," False."," False."," False."," False."
"1443","IN",-0.463889953063904," no"," no",-0.542369810884019,-1.42859331212827,0.910423829330539,0.170046948356808,-1.96184751357264,-1.7573983221969,0.0850190839694657,-0.336932271435204,1.27043017263276,0.0449781659388646,-0.834841774491023,0.607801664932654,0.269512195121951,-0.456451216166393," False."," False."," False."," False."," False."
"1444","KY",-0.515547918540458," no"," no",-0.542369810884019,1.42175190480117,0.698209614105923,0.170011806375443,0.338197456212358,-1.07538079038521,0.0849930523390459,1.39198418567453,1.27043017263276,0.0450018719580681,2.38853929577713,-0.526553113322119,0.269938650306748,-1.23526104680517," True."," False."," False."," False."," False."
"1445","IN",0.156005632654745," no"," yes",2.75646134655679,-0.333643625137083,-1.58309319955871,0.169975490196078,1.49339555984875,0.341117160300602,0.0849834376150166,-0.493544489242521,0.496033453818802,0.0449886104783599,-0.158329698014991,-1.09373050244951,0.26969696969697,1.10116844511117," False."," False."," False."," False."," False."
"1446","NY",0.104347667178191," no"," yes",3.05635508814231,-0.897533058296567,-0.840343446272548,0.17,0.719122995762709,1.44283778861179,0.0850192061459667,-0.0463753936610998,0.392780557976941,0.0450076026355803,-0.99402108660303,0.0406242758052674,0.27051282051282,3.43759793702751," True."," True."," True."," True."," True."
"1447","DE",-0.618863849493566," no"," yes",2.30662073417849,-0.0864592160808706,-0.787289892466393,0.17,1.83498639694553,0.131265612050851,0.0850104094378904,-0.439966625255807,-0.691374848362598,0.0450056116722783,1.7916168753571,0.607801664932654,0.27027027027027,0.322358614472388," False."," False."," False."," False."," False."
"1448","NJ",0.956704097541333," no"," no",-0.542369810884019,-0.00728296005505271,0.698209614105923,0.170016657412549,1.19320967270309,-0.603214806823276,0.0849922239502333,-1.40024680286384,0.599286349660663,0.0449848024316109,0.438592722405037,1.74215644318743,0.270175438596491,-0.456451216166393," False."," False."," False."," False."," False."
"1449","ND",-1.10961452152083," no"," no",-0.542369810884019,-0.00728296005505271,-1.15866476910947,0.170016657412549,0.743965965733383,-0.131048823261337,0.0850106157112527,-0.62130708798007,0.23790121421415,0.0449822904368359,0.319208238321031,-1.09373050244951,0.27027027027027,-1.23526104680517," False."," False."," False."," False."," False."
"1450","SD",0.207663598131299," no"," no",-0.542369810884019,-1.65453531103122,0.751263167912077,0.170042194092827,1.73147402206772,-0.28843748444865,0.0849929378531074,0.406975763149558,0.341154110056011,0.0450068399452804,-1.39196936688305,0.0406242758052674,0.270588235294118,-0.456451216166393," False."," False."," False."," False."," False."
"1451","VA",-1.65202315902465," no"," no",-0.542369810884019,0.5778488832577,-1.26477187672178,0.170009505703422,0.114610726476282,0.393580047363039,0.0849829351535836,0.63777271570771,1.52856241223741,0.0449891540130152,0.876335830713058,-1.09373050244951,0.2704,-0.456451216166393," False."," False."," False."," False."," False."
"1452","VA",0.0526897017016369," no"," no",-0.542369810884019,-0.121219523604401,-0.309807908211006,0.169977037887486,0.733614728245602,0.0263398379259758,0.0850212765957447,1.33222426045858,-0.846254192125389,0.045003785011355,-0.158329698014991,1.74215644318743,0.26969696969697,-0.456451216166393," False."," False."," False."," False."," False."
"1453","ID",0.750072235635117," no"," no",-0.542369810884019,0.178105346737106,0.592102506493614,0.170005271481286,-1.18343445449149,0.81328314386254,0.0849719101123595,-0.50178723754817,-1.05275998380911,0.0449771689497717,-0.715457290407017,2.30933383231481,0.270588235294118,0.322358614472388," False."," False."," False."," False."," False."
"1455","MO",0.28515054634613," no"," yes",2.38159416957488,-1.81675007947436,-1.58309319955871,0.170023148148148,-0.216628873132718,0.393580047363039,0.084981491274458,0.532677674810695,1.01229793302811,0.0449866903283052,-2.18786592744309,0.0406242758052674,0.270833333333333,0.322358614472388," False."," False."," False."," False."," False."
"1456","NY",0.00103173622508282," no"," no",-0.542369810884019,-0.841530340619769,1.12263804455516,0.169978086194302,-0.392599910425,-0.865529242135464,0.0849944629014397,-0.549183040305647,-0.278363264995155,0.0449971081550029,0.637566862545046,0.0406242758052674,0.269747899159664,1.87997827574995," True."," True."," True."," False."," False."
"1457","LA",-0.567205884017012," no"," yes",0.732178590854474,1.05097529121686,0.645156060299768,0.169987228607918,1.15594521774708,2.22978109454836,0.0850039154267815,-0.102013944724226,-1.00113353588818,0.0450154162384378,2.03038584352511,-0.526553113322119,0.27012987012987,-0.456451216166393," False."," False."," False."," False."," False."
"1458","UT",1.111677993971," no"," no",-0.542369810884019,0.309422064048219,0.273781183656689,0.170025445292621,-0.506463522790594,0.550968708550352,0.0849800114220445,0.207089116737586,0.547659901739732,0.0449904580152672,1.51305307916109,0.0406242758052674,0.270212765957447,3.43759793702751," False."," False."," True."," False."," True."
"1459","MN",0.98253308027961," no"," no",-0.542369810884019,0.790272984790382,1.12263804455516,0.170009033423668,1.03380061539126,-1.18030656451009,0.0850100200400802,-0.15559180871094,-1.62065091093935,0.045,1.31407893902108,-1.09373050244951,0.269852941176471,-1.23526104680517," False."," False."," False."," False."," False."
"1460","SD",-0.748008763184951," no"," yes",1.93175355719658,-0.198464651434467,0.751263167912077,0.169976498237368,-0.148310705713362,-1.65247254807203,0.08497920997921,-1.8041414698406,0.444407005897872,0.045,1.07530997085307,-1.66090789157689,0.27,0.322358614472388," False."," False."," False."," False."," False."
"1461","RI",-1.44539129711843," no"," no",-0.542369810884019,0.220590167043643,2.13065556687208,0.169984366857738,2.16622599655453,-0.498289032698401,0.0850098619329389,-0.41317769326245,-0.433242608757946,0.0450139275766017,0.557977206489042,0.0406242758052674,0.27008547008547,-1.23526104680517," False."," False."," False."," False."," False."
"1462","MS",1.65408663147481," yes"," no",-0.542369810884019,-0.161773215715185,2.07760201306593,0.170017431725741,-0.696926292565769,-0.393363258573525,0.0849909584086799,1.63720594776757,-0.94950708796725,0.0450179211469534,-0.436893494211004,1.17497905406004,0.269565217391304,0.322358614472388," False."," False."," False."," False."," False."
"1463","NC",-1.26458841795049," no"," no",-0.542369810884019,0.18196760312861,0.273781183656689,0.16998420221169,0.990325417942578,1.02313469211229,0.0850040420371867,-0.81913304731563,0.702539245502524,0.0449937421777222,-0.0787400419589875,1.17497905406004,0.27029702970297,-0.456451216166393," False."," False."," False."," False."," False."
"1464","VA",0.130176649916468," no"," no",-0.542369810884019,-0.631037367282838,-1.4769860919464,0.170027063599459,-0.351194960473875,0.131265612050851,0.0849945235487404,1.26216089986057,-0.226736817074224,0.0450153374233129,-1.35217453885505,-0.526553113322119,0.269565217391304,-0.456451216166393," False."," False."," False."," False."," False."
"1465","VA",0.104347667178191," no"," no",-0.542369810884019,-2.278289718259,-1.63614675336486,0.17008,0.468623048558402,0.708357369737665,0.085013501350135,-1.17769259861133,-0.175110369153294,0.0450140449438202,0.876335830713058,0.607801664932654,0.2704,-0.456451216166393," False."," False."," False."," False."," False."
"1467","OR",0.0526897017016369," no"," yes",0.957098897043619,-1.09643926245899,-0.0445401391802355,0.170008084074373,0.0255900840813638,1.28544912742448,0.0850099601593625,-0.382267387116269,0.960671485107176,0.0450276243093923,-0.277714182098997,0.607801664932654,0.269791666666667,-0.456451216166393," False."," False."," False."," False."," False."
"1468","NE",-0.308916056634242," no"," no",-0.542369810884019,-1.30113885120866,-1.15866476910947,0.170026525198939,1.96334174179402,1.33791201448692,0.0849864130434783,-2.02257429994028,-0.278363264995155,0.0449704142011834,1.23448928296507,-0.526553113322119,0.270149253731343,-0.456451216166393," False."," False."," False."," False."," False."
"1469","DE",-0.102284194728025," no"," yes",2.30662073417849,0.763237190049859,0.167674076044381,0.17,-0.398810652917668,0.970671805049853,0.0850249584026622,-1.30545519734888,-0.484869056678876,0.045007342143906,0.000849614097016632,-1.09373050244951,0.269902912621359,-0.456451216166393," False."," False."," False."," False."," False."
"1470","DC",0.207663598131299," no"," no",-0.542369810884019,-0.63296849547859,0.326834737462844,0.170006770480704,0.319565228734352,1.49530067567423,0.0850232558139535,1.39404487275094,-0.226736817074224,0.0449850299401198,0.279413410293029,-0.526553113322119,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"1471","AL",-0.179771142942856," no"," no",-0.542369810884019,1.76549272364497,0.379888291268998,0.169988966531813,0.669437055821358,0.81328314386254,0.084993531694696,0.977786083315704,0.547659901739732,0.0450202429149798,-0.397098666183002,-0.526553113322119,0.26989247311828,-0.456451216166393," True."," True."," True."," False."," False."
"1472","ND",-0.92881164235289," no"," no",-0.542369810884019,0.303628679460964,0.432941845075152,0.169979612640163,-1.98047974105065,0.183728499113289,0.084985563041386,0.0875692663056854,-0.588121952520737,0.0449950932286555,1.15489962690907,0.0406242758052674,0.26969696969697,-0.456451216166393," False."," False."," False."," False."," False."
"1473","MD",-1.31624638342705," no"," no",-0.542369810884019,-1.33589915873219,-0.36286146201716,0.169991015274034,-1.86661612868505,0.393580047363039,0.0850091407678245,-1.70316780309641,-1.00113353588818,0.0449957228400342,0.199823754237026,2.30933383231481,0.27037037037037,-0.456451216166393," False."," False."," False."," False."," False."
"1474","LA",-1.21293045247394," no"," no",-0.542369810884019,-0.0729413187106092,1.60012002881054,0.170005659309564,0.400304881139046,1.28544912742448,0.0850159890360895,-0.322507461900319,-2.49830052559516,0.0450244698205546,-0.476688322239006,0.0406242758052674,0.27032967032967,-1.23526104680517," False."," False."," False."," False."," False."
"1475","OK",0.465953425514069," no"," no",-0.542369810884019,0.595229037019465,-0.415915015823314,0.169995267392333,-0.179364418176705,0.81328314386254,0.0850183342063908,-0.318386087747495,1.78669465184206,0.044975556762629,-1.59094350702306,0.0406242758052674,0.26984126984127,0.322358614472388," False."," False."," False."," False."," False."
"1476","ID",1.2149939249241," no"," no",-0.542369810884019,0.743925908092343,-0.0445401391802355,0.17,-0.485761047815031,0.446042934425477,0.0850085178875639,-0.685188387348845,1.6834417560002,0.0449789536981359,-1.39196936688305,-0.526553113322119,0.270588235294118,0.322358614472388," False."," False."," False."," False."," False."
"1477","AZ",0.72424325289684," no"," no",-0.542369810884019,1.99915923533092,-0.36286146201716,0.17,0.00281736160824455,-1.18030656451009,0.084977466199299,0.079326518000037,2.14807978728858,0.0449852507374631,-1.47155902293905,-1.09373050244951,0.26969696969697,-0.456451216166393," True."," True."," True."," False."," False."
"1478","PA",2.1190083207638," no"," no",-0.542369810884019,-0.123150651800152,-0.256754354404852,0.170017231476163,-1.08613282210634,-0.393363258573525,0.0849762066621346,0.357519273315668,0.444407005897872,0.0449976947902259,2.34874446774913,-0.526553113322119,0.269753086419753,-0.456451216166393," False."," False."," False."," False."," False."
"1479","NE",-0.799666728661505," no"," no",-0.542369810884019,-1.09064587787173,-1.15866476910947,0.17,0.468623048558402,-0.28843748444865,0.085013501350135,-0.996352135887069,0.599286349660663,0.044973544973545,1.11510479888107,-1.09373050244951,0.270229007633588,-1.23526104680517," False."," False."," False."," False."," False."
"1480","TX",-1.54870722807154," no"," yes",2.30662073417849,-0.0941837288638773,1.49401292119823,0.16998861047836,1.26152784012245,0.918208917987415,0.0849904030710173,-0.00104027798003427,0.496033453818802,0.0450125313283208,0.796746174657054,-1.09373050244951,0.269918699186992,0.322358614472388," False."," False."," False."," False."," False."
"1481","LA",1.70574459695137," no"," yes",1.8567801218002,-1.32817464594919,0.910423829330539,0.170008952551477,-1.35940549178377,-0.393363258573525,0.0849887976101568,-0.474998305554813,-1.2076393275719,0.044985835694051,-0.914431430547027,0.607801664932654,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"1482","WI",0.543440373728901," no"," no",-0.542369810884019,-2.76300289539267,0.167674076044381,0.170053475935829,-0.357405702966543,0.760820256800103,0.0850246845858475,-0.157652495787352,0.0313954225304281,0.0450234497133924,-0.795046946463021,0.607801664932654,0.269879518072289,0.322358614472388," False."," False."," False."," False."," False."
"1483","AR",-0.618863849493566," no"," no",-0.542369810884019,0.404047345640051,0.698209614105923,0.170009930486594,-1.86247563368994,-1.54754677394715,0.085036496350365,0.0133845315548501,1.83832109976299,0.045004995004995,0.160028926209024,-1.09373050244951,0.270093457943925,-0.456451216166393," False."," False."," False."," False."," False."
"1485","NY",-0.128113177466302," no"," no",-0.542369810884019,-0.339437009724338,0.220727629850535,0.169981583793738,0.91165601303544,-0.183511710323775,0.085016420361248,-0.559486475687708,0.599286349660663,0.0450116009280742,-1.31237971082705,0.607801664932654,0.27,1.87997827574995," False."," False."," True."," False."," False."
"1486","MT",-0.877153676876336," no"," yes",0.807152026250855,0.597160165215217,0.645156060299768,0.170009460737938,-1.00953366469676,-1.7573983221969,0.0850132625994695,0.349276525010019,-0.639748400441668,0.0449884526558891,0.0804392701530201,-1.09373050244951,0.27047619047619,0.322358614472388," False."," False."," False."," False."," False."
"1487","MA",0.130176649916468," no"," no",-0.542369810884019,-0.19074013865146,-1.05255766149716,0.169988276670574,-1.13374851455014,1.33791201448692,0.0850138121546961,-0.122620815488347,0.134648318372289,0.0449896694214876,-1.71032799110706,-0.526553113322119,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"1488","AK",0.595098339205455," no"," no",-0.542369810884019,0.452325550533842,1.44095936739208,0.169985286905346,1.40230466995627,0.341117160300602,0.0849981294425739,0.460553627136272,-1.41414511925562,0.0450202794051374,0.0804392701530201,-1.09373050244951,0.27047619047619,1.10116844511117," False."," False."," False."," False."," False."
"1489","LA",0.259321563607853," no"," no",-0.542369810884019,-0.447580188686431,-0.840343446272548,0.169993642720915,-0.761103964990012,-1.3376952256974,0.085012285012285,-1.8041414698406,0.0830218704513585,0.045,-0.237919354070995,0.0406242758052674,0.270103092783505,-0.456451216166393," False."," False."," False."," False."," False."
"1490","AK",0.362637494560961," no"," no",-0.542369810884019,-0.150186446540676,0.698209614105923,0.170005790387956,0.930288240513446,-0.917992129197902,0.0849897750511247,0.880933790724336,-1.62065091093935,0.0449855550969872,-2.4664297236391,-1.66090789157689,0.270731707317073,-1.23526104680517," False."," False."," False."," False."," False."
"1491","RI",-0.541376901278735," no"," no",-0.542369810884019,0.311353192243971,-0.628129231047931,0.16998982706002,-1.69478558638788,0.131265612050851,0.0849617672047579,-1.53831283698345,0.0313954225304281,0.044995996797438,0.438592722405037,-0.526553113322119,0.270175438596491,0.322358614472388," False."," False."," False."," False."," False."
"1492","AR",-0.773837745923228," no"," yes",2.6814879111604,-0.63296849547859,-0.203700800598698,0.170006770480704,1.23668487015177,0.393580047363039,0.084998071731585,0.773778062750908,0.341154110056011,0.0450021088148461,-0.55627797829501,2.30933383231481,0.269662921348315,1.10116844511117," False."," False."," False."," False."," False."
"1493","IA",-0.386403004849073," yes"," no",-0.542369810884019,0.330664474201488,0.326834737462844,0.16998987854251,-0.456777582849243,-0.235974597386212,0.0850140845070423,-1.49915978253162,0.0313954225304281,0.0450315457413249,-0.436893494211004,-1.66090789157689,0.269565217391304,1.10116844511117," True."," True."," True."," True."," False."
"1494","CT",-0.283087073895965," no"," yes",0.807152026250855,0.120171500864557,-1.31782543052793,0.170005356186395,0.423077603612164,-1.23276945157253,0.085,0.516192178199398,1.94157399560485,0.045013357079252,0.677361690573048,0.0406242758052674,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"1495","SC",-1.41956231438015," no"," yes",2.38159416957488,0.348044627963253,0.273781183656689,0.170025188916877,-0.754893222497344,0.341117160300602,0.0849785407725322,0.2606669807243,1.32205662055369,0.045004712535344,0.199823754237026,-1.09373050244951,0.27037037037037,-0.456451216166393," False."," False."," False."," False."," False."
"1497","AR",-0.0764552119897483," no"," yes",1.48191294481829,0.199347756890375,-1.21171832291563,0.170020964360587,-0.456777582849243,0.183728499113289,0.0850140845070423,0.571830729262524,-0.226736817074224,0.045006599208095,-1.75012281913507,-1.66090789157689,0.269491525423729,0.322358614472388," False."," False."," False."," False."," False."
"1498","TX",-1.75533908997776," no"," no",-0.542369810884019,0.284317397503448,0.0615669684320728,0.169979508196721,-0.409161890405449,-0.28843748444865,0.0849833147942158,2.0349185535151,0.805792141344385,0.0449882668454576,0.478387550433039,0.0406242758052674,0.270434782608696,-0.456451216166393," False."," False."," False."," False."," False."
"1500","NJ",1.91237645885758," no"," no",-0.542369810884019,2.12468256805478,1.28179870597362,0.170017211703959,1.10625927780573,-1.23276945157253,0.0850197628458498,-0.82943648269769,-0.175110369153294,0.0450094161958569,0.398797894377035,0.607801664932654,0.269911504424779,0.322358614472388," True."," True."," True."," False."," True."
